Date,jci-price,sensex-price,psei-price,ibov-price,inr-price,php-price,brl-price,idr-price,gold-price,crude-price
2012-03-30,4121.551,17404.2,5107.73,64511.0,50.875,42.918,1.8263,9165.0,1668.15,122.88
2012-04-03,4215.444,17597.42,5056.48,64284.3,50.715,42.693,1.8249,9130.0,1645.85,124.86
2012-04-04,4134.036,17486.02,5038.92,63528.6,51.105,42.798,1.8263,9141.0,1620.55,122.34
2012-04-10,4149.799,17243.84,5022.29,61738.3,51.475,42.84,1.8335,9183.0,1659.93,119.88
2012-04-11,4130.013,17199.4,5017.44,61293.1,51.425,42.755,1.8358,9179.0,1658.98,120.18
2012-04-12,4139.54,17332.62,5046.78,63058.0,51.5887,42.715,1.8271,9163.0,1675.78,121.71
2012-04-13,4159.277,17094.51,5097.3,62105.6,51.3025,42.655,1.8376,9175.0,1658.38,121.83
2012-04-16,4146.581,17150.95,5117.46,61954.6,51.6775,42.778,1.8473,9175.0,1652.01,118.68
2012-04-17,4157.365,17357.94,5157.28,62698.9,51.4837,42.65,1.861,9180.0,1649.59,118.78
2012-04-18,4166.237,17392.39,5186.2,63010.5,51.78,42.655,1.8786,9180.0,1642.24,117.97
2012-04-19,4163.716,17503.71,5173.28,62618.4,52.145,42.618,1.8807,9182.0,1642.82,118.0
2012-04-20,4181.368,17373.84,5156.46,62494.1,52.085,42.608,1.8726,9183.0,1643.05,118.76
2012-04-23,4155.491,17096.68,5163.09,61539.4,52.525,42.673,1.881,9192.0,1638.84,118.71
2012-04-24,4170.353,17207.29,5169.6,61971.1,52.695,42.695,1.8788,9194.0,1642.25,118.16
2012-04-25,4163.643,17151.29,5204.84,61750.4,52.545,42.665,1.8797,9193.0,1643.72,119.12
2012-04-26,4180.306,17130.67,5218.97,62198.1,52.555,42.525,1.8854,9198.0,1657.35,119.92
2012-04-27,4163.981,17134.25,5169.05,61691.2,52.5425,42.368,1.8878,9185.0,1662.85,119.83
2012-04-30,4180.732,17318.81,5202.7,61820.3,52.7363,42.215,1.9073,9189.0,1664.75,119.47
2012-05-02,4219.295,17301.91,5228.84,62423.6,52.955,42.19,1.924,9209.0,1653.45,118.2
2012-05-03,4224.003,17151.19,5300.41,62104.1,53.415,42.177,1.911,9268.0,1636.05,116.08
2012-05-04,4216.681,16831.08,5297.55,60820.9,53.475,42.32,1.9276,9276.0,1642.35,113.18
2012-05-07,4158.862,16912.71,5229.53,61220.4,52.915,42.35,1.9195,9190.0,1638.45,113.16
2012-05-08,4181.073,16546.18,5242.06,60365.5,53.145,42.272,1.9403,9246.0,1605.4,112.73
2012-05-09,4129.06,16479.58,5214.79,59786.1,53.8275,42.42,1.9697,9263.0,1589.55,113.2
2012-05-10,4133.631,16420.05,5192.1,59702.1,53.425,42.385,1.9532,9261.0,1594.01,112.73
2012-05-11,4114.14,16292.98,5158.14,59445.2,53.635,42.565,1.9668,9240.0,1579.35,112.26
2012-05-14,4053.067,16215.84,5083.62,57539.6,53.9563,42.71,1.9959,9235.0,1556.73,111.57
2012-05-15,4045.644,16328.25,4977.45,56238.0,53.795,42.67,2.0017,9295.0,1544.1,112.24
2012-05-16,3980.496,16030.09,4864.23,55887.6,54.4975,43.04,2.0009,9341.0,1539.75,111.71
2012-05-21,3940.108,16183.26,4954.0,56590.2,55.035,43.205,2.0418,9250.0,1593.33,108.81
2012-05-22,4021.1,16026.41,4958.43,55038.8,55.395,43.127,2.0906,9228.0,1568.5,108.41
2012-05-23,3981.578,15948.1,4928.53,54619.5,56.005,43.44,2.031,9260.0,1561.53,105.56
2012-05-24,3984.873,16222.3,4904.22,54063.0,55.655,43.74,2.0284,9426.0,1559.3,106.55
2012-05-25,3902.508,16217.82,4925.97,54463.2,55.375,43.755,1.9845,9474.0,1573.0,106.83
2012-05-28,3918.685,16416.84,4952.74,55212.7,55.1863,43.556,1.9832,9479.0,1573.33,107.11
2012-05-29,3919.065,16438.58,5023.11,54633.1,55.675,43.218,1.9926,9616.0,1555.34,106.68
2012-05-30,3917.916,16312.15,5018.32,53797.9,56.2325,43.49,2.016,9435.0,1562.93,103.47
2012-05-31,3832.824,16218.53,5091.23,54490.4,56.11,43.495,2.0226,9400.0,1560.51,101.87
2012-06-01,3799.766,15965.16,5062.44,53402.9,55.585,43.393,2.0401,9528.0,1624.0,98.43
2012-06-04,3654.582,15988.4,4890.2,53416.8,55.665,43.482,2.0585,9400.0,1619.0,98.85
2012-06-05,3717.876,16020.64,4925.67,52481.4,55.645,43.465,2.0247,9403.0,1617.05,98.84
2012-06-06,3841.331,16454.3,4966.58,54156.0,55.365,43.19,2.0328,9300.0,1619.55,100.64
2012-06-08,3825.328,16718.87,4994.07,54429.9,55.455,43.27,2.0241,9473.0,1593.4,99.47
2012-06-11,3866.213,16668.01,5075.85,54001.4,55.735,42.915,2.0653,9452.0,1596.8,98.0
2012-06-13,3860.461,16880.51,5109.61,55650.5,55.685,42.635,2.0721,9420.0,1617.16,97.13
2012-06-14,3791.618,16677.88,5020.85,55351.7,55.815,42.558,2.0563,9420.0,1623.6,97.03
2012-06-15,3818.109,16949.83,4930.63,56104.7,55.49,42.255,2.0484,9385.0,1627.1,97.61
2012-06-18,3860.155,16705.83,5050.41,56195.2,55.92,42.265,2.059,9388.0,1628.09,96.05
2012-06-19,3880.816,16859.8,5081.61,57195.5,55.97,42.293,2.0281,9467.0,1618.39,95.76
2012-06-20,3943.897,16896.63,5146.46,57166.6,56.1462,42.11,2.0258,9442.0,1607.5,92.69
2012-06-21,3901.788,17032.56,5109.43,55505.2,56.3075,42.423,2.0563,9430.0,1566.37,89.23
2012-06-22,3889.523,16972.51,5120.07,55439.5,57.155,42.449,2.0657,9438.0,1572.43,90.98
2012-06-25,3857.589,16882.16,5167.2,53805.4,57.015,42.645,2.062,9440.0,1584.38,91.01
2012-06-26,3881.401,16906.58,5193.84,53836.6,57.035,42.47,2.0761,9504.0,1572.86,93.02
2012-06-27,3934.867,16967.76,5257.92,53108.9,57.1375,42.37,2.0754,9445.0,1574.19,93.5
2012-06-28,3887.575,16990.76,5256.15,52652.3,56.8063,42.34,2.0765,9445.0,1552.68,91.36
2012-06-29,3955.577,17429.98,5246.41,54354.6,55.6375,42.16,2.0093,9430.0,1597.45,97.8
2012-07-02,3991.54,17398.98,5300.24,54692.8,55.4262,42.018,1.9849,9383.0,1597.01,97.34
2012-07-03,4049.893,17425.71,5365.7,55780.3,54.3725,41.725,2.0155,9363.0,1617.45,100.68
2012-07-04,4075.917,17462.81,5354.72,56076.8,54.495,41.832,2.0283,9366.0,1615.65,99.77
2012-07-05,4069.836,17538.67,5369.98,56379.1,54.955,41.68,2.0194,9385.0,1604.58,100.7
2012-07-06,4055.197,17521.12,5362.68,55394.1,55.455,41.793,2.0279,9405.0,1583.85,98.19
2012-07-10,4009.678,17618.35,5240.28,53705.8,55.395,41.857,2.0336,9433.0,1567.15,97.97
2012-07-11,4019.133,17489.14,5235.44,53569.1,55.635,41.872,2.0367,9420.0,1576.38,100.23
2012-07-12,3984.12,17232.55,5205.19,53420.9,55.925,42.065,2.0374,9498.0,1571.73,101.07
2012-07-13,4019.673,17213.7,5214.52,54330.5,55.145,41.98,2.037,9448.0,1589.6,102.4
2012-07-16,4047.465,17103.31,5297.99,53401.8,55.325,41.862,2.0349,9450.0,1589.4,103.55
2012-07-17,4080.672,17105.3,5285.12,53909.5,55.1162,41.723,2.0219,9463.0,1583.41,104.0
2012-07-18,4081.635,17185.01,5220.55,54583.1,55.495,41.643,2.023,9481.0,1573.45,105.16
2012-07-19,4096.196,17278.85,5189.37,55346.6,55.135,41.9,2.0122,9478.0,1581.54,107.8
2012-07-20,4081.201,17158.44,5210.89,54194.8,55.3262,41.813,2.0235,9450.0,1584.53,106.83
2012-07-23,4009.793,16877.35,5139.4,53034.0,55.9738,42.035,2.0387,9455.0,1576.75,103.26
2012-07-24,3992.113,16918.08,5159.74,52638.6,56.12,42.04,2.0477,9468.0,1581.18,103.42
2012-07-26,4004.776,16639.82,5152.56,54002.7,55.515,42.125,2.0213,9501.0,1615.85,105.26
2012-07-27,4084.212,16839.19,5219.55,56553.1,55.34,42.95,2.0213,9472.0,1623.2,106.47
2012-07-30,4099.121,17143.68,5277.9,57240.9,55.5875,41.877,2.0404,9455.0,1621.96,106.2
2012-07-31,4142.337,17236.18,5307.66,56097.1,55.655,41.93,2.0569,9439.0,1614.58,104.92
2012-08-01,4130.465,17257.38,5298.72,56291.9,55.4737,41.765,2.0445,9466.0,1599.58,105.96
2012-08-02,4093.112,17224.36,5293.4,55520.4,55.835,41.85,2.0496,9475.0,1588.05,105.9
2012-08-03,4099.813,17197.93,5285.91,57255.2,55.755,41.853,2.0285,9468.0,1603.55,108.94
2012-08-06,4105.499,17412.96,5284.16,58344.6,55.5225,41.838,2.0311,9465.0,1610.68,109.55
2012-08-08,4090.709,17600.56,5308.67,58951.0,55.415,41.77,2.0206,9492.0,1612.55,112.14
2012-08-09,4131.17,17560.87,5256.61,58797.1,55.295,41.772,2.0132,9472.0,1617.18,113.22
2012-08-10,4141.564,17557.74,5263.35,59280.9,55.285,41.885,2.0153,9492.0,1620.15,112.95
2012-08-13,4102.53,17633.45,5271.78,59122.7,55.3425,41.93,2.0207,9485.0,1609.75,113.6
2012-08-14,4121.556,17728.2,5265.94,58082.9,55.6588,41.915,2.0267,9483.0,1599.05,114.03
2012-08-16,4160.508,17657.21,5219.51,59445.8,55.775,42.29,2.017,9494.0,1615.13,116.9
2012-08-23,4162.659,17850.22,5202.84,58511.6,55.255,42.11,2.0236,9493.0,1670.53,115.01
2012-08-24,4145.399,17783.21,5143.35,58425.8,55.495,42.165,2.027,9528.0,1670.5,113.59
2012-08-28,4142.848,17631.71,5175.62,58406.4,55.675,42.295,2.0428,9554.0,1666.75,112.58
2012-08-29,4093.17,17490.81,5195.72,57369.2,55.625,42.345,2.0501,9556.0,1656.5,112.54
2012-08-30,4025.583,17541.64,5149.31,57256.4,55.6337,42.23,2.0486,9573.0,1655.6,112.65
2012-08-31,4060.331,17429.56,5196.19,57061.4,55.5263,42.063,2.0297,9581.0,1691.85,114.57
2012-09-03,4117.948,17384.4,5219.08,57281.4,55.535,41.98,2.033,9565.0,1692.33,115.78
2012-09-04,4105.253,17440.87,5175.87,56233.9,55.66,41.904,2.0429,9571.0,1695.88,114.18
2012-09-05,4075.352,17313.34,5150.81,56863.9,55.9125,41.976,2.0393,9590.0,1692.93,113.09
2012-09-06,4102.857,17346.27,5150.11,58321.2,55.645,41.868,2.0285,9588.0,1700.33,113.49
2012-09-10,4160.66,17766.78,5190.81,58404.1,55.445,41.62,2.0224,9572.0,1726.06,114.81
2012-09-11,4155.356,17852.95,5186.05,59422.6,55.345,41.56,2.0164,9578.0,1731.88,115.4
2012-09-12,4174.097,18000.03,5207.1,59921.8,55.2287,41.58,2.0259,9568.0,1730.75,115.96
2012-09-13,4170.639,18021.16,5240.5,61958.1,55.415,41.75,2.0205,9587.0,1767.12,116.9
2012-09-14,4256.998,18464.27,5322.47,62105.5,54.3063,41.42,2.0123,9505.0,1770.5,116.66
2012-09-17,4255.283,18542.31,5350.9,61806.0,54.0075,41.46,2.032,9470.0,1761.25,113.79
2012-09-18,4223.894,18496.01,5331.13,61804.3,53.995,41.755,2.0234,9503.0,1771.31,112.03
2012-09-20,4217.516,18349.25,5294.97,61688.0,54.385,41.765,2.0214,9558.0,1768.53,110.03
2012-09-21,4244.621,18752.83,5292.06,61320.1,53.465,41.66,2.0225,9551.0,1773.1,111.42
2012-09-24,4200.914,18673.34,5325.6,61910.0,53.475,41.779,2.0265,9592.0,1764.4,109.81
2012-09-25,4226.886,18694.41,5325.17,60501.1,53.375,41.7,2.0314,9588.0,1760.64,110.45
2012-09-26,4180.163,18632.17,5292.63,60478.1,53.5225,41.85,2.036,9601.0,1752.75,110.04
2012-09-27,4225.024,18579.5,5301.49,60239.8,53.025,41.87,2.0289,9585.0,1777.38,112.01
2012-09-28,4262.561,18762.74,5346.1,59175.9,52.86,41.713,2.0258,9589.0,1772.25,112.39
2012-10-01,4236.293,18823.91,5308.52,59570.8,52.395,41.76,2.0268,9587.0,1775.43,112.19
2012-10-03,4251.511,18869.69,5375.52,58627.3,52.165,41.595,2.023,9588.0,1777.88,108.17
2012-10-04,4271.461,19058.15,5443.74,58458.0,51.745,41.48,2.019,9594.0,1790.15,112.58
2012-10-05,4311.314,18938.46,5439.84,58571.6,51.855,41.429,2.0306,9592.0,1780.7,112.02
2012-10-08,4268.235,18708.98,5434.13,59317.1,52.645,41.47,2.0294,9591.0,1774.55,111.82
2012-10-09,4280.25,18793.36,5394.9,58939.5,52.735,41.461,2.0337,9603.0,1764.2,114.5
2012-10-10,4280.01,18631.1,5369.6,58456.3,53.0563,41.555,2.0426,9637.0,1762.29,114.33
2012-10-11,4284.967,18804.75,5353.47,59161.7,52.685,41.579,2.038,9590.0,1767.18,115.71
2012-10-15,4313.522,18713.55,5383.22,59601.7,53.015,41.455,2.032,9590.0,1737.4,115.8
2012-10-16,4329.076,18577.7,5399.94,59743.9,52.885,41.34,2.0339,9610.0,1747.47,115.07
2012-10-17,4337.526,18610.77,5438.38,60087.3,52.8775,41.185,2.0317,9574.0,1750.15,113.22
2012-10-18,4356.966,18791.93,5435.94,59733.9,53.415,41.32,2.028,9588.0,1741.4,112.42
2012-10-19,4331.254,18682.31,5432.36,58922.0,53.84,41.4,2.027,9593.0,1721.75,110.14
2012-10-22,4341.377,18793.44,5424.79,58700.3,53.475,41.404,2.0246,9605.0,1728.6,109.44
2012-10-23,4330.145,18710.02,5432.32,57690.2,53.735,41.32,2.0264,9608.0,1707.63,108.25
2012-10-25,4339.153,18758.63,5405.16,57836.8,53.575,41.21,2.025,9605.0,1712.1,108.49
2012-10-29,4331.365,18635.82,5397.42,57176.6,54.0725,41.3,2.0321,9609.0,1709.25,109.44
2012-10-30,4364.598,18430.85,5426.67,57683.8,53.9662,41.217,2.0305,9618.0,1709.6,109.08
2012-10-31,4350.291,18505.38,5424.51,57068.2,53.8138,41.18,2.0299,9608.0,1720.65,108.7
2012-11-05,4302.939,18762.87,5457.82,58209.8,54.6075,41.239,2.0352,9623.0,1684.97,107.73
2012-11-06,4314.265,18817.38,5473.61,59458.6,54.435,41.199,2.032,9620.0,1716.0,111.07
2012-11-07,4350.424,18902.41,5437.29,58517.4,54.215,41.057,2.0345,9613.0,1717.55,106.82
2012-11-08,4327.868,18846.26,5446.71,57524.4,54.375,41.06,2.0405,9630.0,1731.4,107.25
2012-11-09,4333.64,18683.68,5468.79,57357.7,54.755,41.055,2.0464,9620.0,1731.07,109.4
2012-11-12,4318.591,18670.34,5470.7,57064.3,54.875,41.083,2.0509,9620.0,1728.2,109.07
2012-11-19,4313.439,18339.0,5449.55,56450.9,55.065,41.185,2.0789,9630.0,1731.72,111.7
2012-11-21,4317.277,18460.38,5534.18,56242.1,55.125,41.1,2.0984,9636.0,1728.69,110.86
2012-11-22,4335.927,18517.34,5513.37,56437.0,55.21,41.074,2.1044,9628.0,1729.55,110.55
2012-11-23,4348.808,18506.57,5552.34,57574.0,55.515,41.05,2.0816,9655.0,1753.0,111.38
2012-11-26,4375.169,18537.01,5579.42,56737.1,55.725,41.001,2.0814,9600.0,1748.7,110.92
2012-11-27,4337.509,18842.08,5586.45,56248.1,55.455,40.859,2.0838,9600.0,1742.09,109.87
2012-11-29,4319.086,19170.91,5640.45,57852.5,54.825,41.08,2.0987,9600.0,1725.74,110.76
2012-12-03,4302.444,19305.32,5672.7,58202.4,54.765,40.88,2.1233,9595.0,1715.96,110.92
2012-12-04,4269.652,19348.12,5706.28,57563.2,54.685,40.882,2.1199,9598.0,1697.59,109.84
2012-12-05,4286.84,19391.86,5687.72,57678.6,54.5563,40.86,2.0879,9600.0,1693.9,108.81
2012-12-06,4292.605,19486.8,5763.64,57656.4,54.1375,40.966,2.0771,9610.0,1699.88,107.03
2012-12-07,4290.796,19424.1,5794.2,58487.3,54.475,40.934,2.075,9658.0,1704.07,107.02
2012-12-10,4302.609,19409.69,5757.54,59248.2,54.505,40.95,2.077,9630.0,1713.11,107.33
2012-12-11,4317.918,19387.14,5831.5,59623.3,54.275,40.955,2.0786,9665.0,1709.95,108.01
2012-12-12,4337.528,19355.26,5819.79,59474.2,54.3187,41.02,2.0719,9690.0,1711.71,109.5
2012-12-13,4320.189,19229.26,5787.95,59316.8,54.465,41.077,2.0856,9660.0,1697.1,107.91
2012-12-14,4308.863,19317.25,5707.11,59604.9,54.485,41.088,2.0861,9638.0,1696.15,109.15
2012-12-17,4315.857,19244.42,5623.85,59566.5,54.845,41.04,2.0995,9705.0,1698.32,107.64
2012-12-18,4301.436,19364.75,5636.59,60460.7,54.8512,41.083,2.0889,9644.0,1671.23,108.84
2012-12-19,4275.859,19476.0,5752.39,60998.3,54.545,41.039,2.0716,9650.0,1667.18,110.36
2012-12-20,4254.816,19453.92,5797.74,61276.1,54.855,41.073,2.0695,9653.0,1647.92,110.2
2012-12-21,4250.214,19242.0,5823.94,61007.0,55.0675,41.072,2.0792,9658.0,1657.22,108.97
2012-12-26,4275.094,19417.46,5832.83,60959.8,54.845,41.164,2.0492,9658.0,1659.45,111.07
2012-12-27,4281.861,19323.8,5794.89,60415.9,54.9338,41.132,2.0435,9663.0,1664.1,110.8
2012-12-28,4316.687,19444.84,5812.73,60952.1,54.775,41.074,2.0428,9638.0,1655.7,110.62
2013-01-02,4346.475,19714.24,5860.99,62550.1,54.36,40.856,2.0454,9650.0,1686.89,112.47
2013-01-03,4399.258,19764.78,5934.05,63312.5,54.49,40.77,2.0457,9657.0,1663.99,112.14
2013-01-04,4410.02,19784.08,5971.45,62523.1,55.075,40.908,2.0325,9660.0,1656.1,111.31
2013-01-07,4392.379,19691.42,6044.91,61932.5,55.225,40.893,2.0278,9668.0,1646.92,111.4
2013-01-08,4397.545,19742.52,6048.9,61127.8,55.005,40.861,2.0408,9670.0,1659.13,111.94
2013-01-09,4362.928,19666.59,6091.18,61578.6,54.755,40.787,2.0406,9660.0,1657.63,111.76
2013-01-10,4317.365,19663.55,6018.57,61678.3,54.575,40.713,2.0288,9660.0,1675.36,111.89
2013-01-11,4305.912,19663.64,6051.75,61497.4,54.76,40.608,2.0338,9635.0,1662.98,110.64
2013-01-14,4382.498,19906.41,6093.9,62080.8,54.4975,40.67,2.0315,9635.0,1667.8,111.88
2013-01-15,4400.824,19986.82,6087.67,61727.6,54.625,40.566,2.0357,9658.0,1679.62,110.3
2013-01-16,4410.964,19817.63,6047.52,61787.4,54.695,40.634,2.0423,9655.0,1679.93,110.61
2013-01-17,4398.383,19964.03,6072.18,62194.1,54.39,40.629,2.0397,9650.0,1687.64,111.1
2013-01-18,4465.484,20039.04,6139.21,61956.1,53.705,40.58,2.0414,9630.0,1684.25,111.89
2013-01-21,4439.974,20101.82,6171.7,61899.7,53.755,40.7,2.0414,9618.0,1690.05,111.71
2013-01-22,4416.548,19981.57,6104.9,61692.3,53.805,40.61,2.0428,9620.0,1692.75,112.42
2013-01-23,4418.727,20026.61,6092.53,61966.3,53.6738,40.615,2.0354,9633.0,1685.84,112.8
2013-01-28,4416.937,20103.35,6192.42,60027.1,53.915,40.923,1.9955,9675.0,1655.61,113.48
2013-01-29,4439.03,19990.9,6234.73,60406.3,53.775,40.736,1.9857,9678.0,1663.8,114.36
2013-01-30,4452.975,20005.0,6271.23,59336.7,53.305,40.625,1.9893,9673.0,1677.0,114.9
2013-01-31,4453.703,19894.98,6242.74,59761.5,53.2237,40.685,1.9916,9740.0,1663.7,115.55
2013-02-01,4481.634,19781.19,6318.61,60351.2,53.1975,40.695,1.988,9713.0,1667.4,116.76
2013-02-04,4490.565,19751.19,6435.98,59575.7,53.285,40.6,1.9955,9671.0,1674.3,115.6
2013-02-05,4479.441,19659.82,6470.49,59445.0,53.1275,40.645,1.984,9676.0,1672.95,116.52
2013-02-06,4498.976,19639.72,6431.35,58951.1,53.165,40.658,1.9913,9710.0,1677.57,116.73
2013-02-07,4503.148,19580.32,6459.99,58372.5,53.2225,40.635,1.9667,9693.0,1671.4,117.24
2013-02-08,4491.267,19484.77,6458.67,58497.8,53.505,40.694,1.9718,9667.0,1667.25,118.9
2013-02-13,4571.568,19608.08,6527.99,58405.7,53.8175,40.685,1.9646,9648.0,1642.5,118.72
2013-02-14,4588.673,19497.18,6513.41,58077.3,53.9287,40.635,1.9573,9660.0,1634.85,118.0
2013-02-15,4609.786,19468.15,6521.64,57903.3,54.225,40.61,1.9693,9670.0,1610.15,117.66
2013-02-18,4612.046,19501.08,6565.23,57613.9,54.2,40.622,1.9633,9681.0,1609.78,117.38
2013-02-20,4634.451,19642.75,6648.57,56177.6,54.065,40.655,1.9621,9683.0,1564.55,115.6
2013-02-21,4632.404,19325.36,6667.41,56154.7,54.48,40.715,1.9728,9703.0,1576.27,113.53
2013-02-22,4651.123,19317.01,6665.06,56697.1,54.185,40.7,1.9726,9709.0,1581.16,114.1
2013-02-25,4696.107,19331.69,6721.33,56617.6,53.8713,40.684,1.9835,9705.0,1593.46,114.44
2013-02-26,4663.031,19015.14,6630.67,56948.9,54.095,40.753,1.9822,9707.0,1613.76,112.71
2013-02-27,4716.415,19152.41,6616.27,57273.9,53.875,40.705,1.9729,9686.0,1597.1,111.87
2013-02-28,4795.789,18861.54,6721.45,57424.3,54.36,40.66,1.9775,9664.0,1579.61,111.38
2013-03-01,4811.613,18918.52,6642.27,56884.0,54.905,40.688,1.98,9678.0,1576.18,110.4
2013-03-04,4761.461,18877.96,6637.56,56499.2,54.865,40.775,1.9698,9706.0,1573.83,110.09
2013-03-05,4751.701,19143.17,6711.72,55950.7,54.925,40.715,1.964,9693.0,1575.5,111.61
2013-03-06,4824.683,19252.61,6835.21,57940.1,54.7188,40.675,1.9703,9688.0,1583.97,111.06
2013-03-07,4848.299,19413.54,6725.13,58846.8,54.565,40.731,1.9584,9693.0,1579.0,111.15
2013-03-08,4874.495,19683.23,6833.77,58432.8,54.2912,40.678,1.9439,9685.0,1578.97,110.85
2013-03-11,4854.312,19646.21,6813.95,58544.8,54.41,40.686,1.9564,9697.0,1581.6,110.22
2013-03-13,4835.439,19362.55,6776.56,57385.9,54.305,40.58,1.9718,9692.0,1587.7,108.52
2013-03-14,4786.367,19570.44,6694.71,57281.0,54.365,40.63,1.9717,9700.0,1590.19,109.42
2013-03-15,4819.324,19427.56,6654.6,56869.3,54.02,40.62,1.9828,9705.0,1592.1,109.82
2013-03-18,4802.826,19293.2,6536.18,56973.0,54.175,40.71,1.9829,9711.0,1605.49,109.51
2013-03-19,4822.627,19008.1,6426.25,56361.2,54.375,40.69,1.9849,9706.0,1612.87,107.45
2013-03-20,4831.5,18884.19,6419.62,56030.0,54.365,40.74,1.9898,9732.0,1606.92,108.72
2013-03-21,4802.666,18792.87,6472.98,55576.7,54.2825,40.725,2.0078,9731.0,1614.85,107.47
2013-03-22,4723.159,18735.6,6518.71,55243.4,54.335,40.84,2.0079,9743.0,1608.55,107.66
2013-03-25,4799.664,18681.42,6597.59,54873.1,54.1787,40.831,2.0131,9736.0,1605.3,108.17
2013-03-26,4842.519,18704.53,6665.12,55671.4,54.365,40.85,2.0169,9733.0,1600.05,109.36
2013-04-02,4957.251,19040.95,6748.43,54889.1,54.2675,40.873,2.019,9737.0,1575.89,110.69
2013-04-03,4981.466,18801.64,6815.3,55562.7,54.44,40.905,2.0248,9747.0,1557.9,107.11
2013-04-04,4922.611,18509.7,6783.72,54648.1,54.885,41.153,2.0155,9749.0,1554.8,106.34
2013-04-05,4926.068,18450.23,6727.14,55050.6,54.8125,41.161,1.9854,9738.0,1581.25,104.12
2013-04-08,4897.521,18437.78,6732.22,55092.3,54.575,41.27,1.9916,9749.0,1573.47,104.66
2013-04-10,4877.475,18414.45,6815.84,56186.6,54.525,41.065,1.9736,9690.0,1558.42,105.79
2013-04-12,4937.21,18242.56,6891.43,54962.6,54.525,41.11,1.9686,9713.0,1482.75,103.11
2013-04-15,4894.592,18357.8,6837.77,52949.9,54.6287,41.235,2.0021,9712.0,1348.21,100.39
2013-04-16,4945.253,18744.93,6786.33,53990.8,54.145,41.217,1.9884,9730.0,1367.36,99.91
2013-04-17,4998.653,18731.16,6850.26,52882.0,54.205,41.3,2.0006,9710.0,1376.25,97.69
2013-04-18,5012.638,19016.46,6857.48,53165.9,53.9713,41.215,2.019,9722.0,1390.5,99.13
2013-04-22,4996.923,19169.83,7120.48,54297.7,54.145,41.213,2.021,9714.0,1426.45,100.39
2013-04-23,4975.33,19179.36,6982.36,54884.8,54.385,41.331,2.0238,9726.0,1413.0,100.31
2013-04-25,4994.523,19406.85,6995.46,54963.3,54.2225,41.26,2.0015,9717.0,1467.9,103.41
2013-04-26,4978.507,19286.72,7025.44,54252.0,54.375,41.219,1.9987,9721.0,1461.92,103.16
2013-04-29,4999.752,19387.5,7028.35,54887.3,54.245,41.139,2.0075,9723.0,1475.84,103.81
2013-04-30,5034.071,19504.18,7070.99,55910.4,53.805,41.158,2.0014,9723.0,1476.71,102.37
2013-05-02,4994.046,19735.77,7093.42,55321.9,53.815,41.065,2.0088,9727.0,1467.07,102.85
2013-05-03,4925.483,19575.64,7215.35,55488.1,53.935,40.87,2.0098,9741.0,1470.75,104.19
2013-05-06,4991.871,19673.64,7170.65,55429.9,54.1875,40.93,2.0093,9736.0,1469.46,105.46
2013-05-07,5042.789,19888.95,7146.12,56274.7,54.145,40.87,2.0077,9736.0,1452.7,104.4
2013-05-08,5089.335,19990.18,7181.3,55804.8,54.165,40.841,2.0055,9731.0,1473.94,104.34
2013-05-10,5105.937,20082.62,7262.38,55107.8,54.8,41.125,2.0204,9734.0,1448.55,103.91
2013-05-14,5081.94,19722.29,7313.46,54666.8,54.8162,41.09,2.0208,9740.0,1425.46,102.6
2013-05-15,5089.88,20212.96,7392.2,54936.4,54.78,41.2,2.0222,9748.0,1393.03,103.68
2013-05-16,5078.678,20247.33,7310.94,54772.6,54.785,41.225,2.0268,9800.0,1385.97,103.8
2013-05-17,5145.683,20286.12,7279.87,55164.3,54.885,41.195,2.0351,9757.0,1359.5,104.64
2013-05-20,5214.976,20223.98,7275.38,55700.8,55.1125,41.189,2.0399,9758.0,1393.85,104.8
2013-05-21,5188.759,20111.61,7327.58,56265.3,55.415,41.17,2.0395,9763.0,1376.29,103.91
2013-05-22,5207.999,20062.24,7385.07,56429.3,55.475,41.18,2.0495,9770.0,1370.27,102.6
2013-05-23,5121.403,19674.33,7314.38,56349.9,55.585,41.7,2.0437,9772.0,1391.05,102.44
2013-05-24,5155.093,19704.33,7268.91,56406.2,55.6425,41.593,2.0517,9774.0,1386.64,102.64
2013-05-27,5085.136,20030.77,7097.51,56395.9,55.575,41.645,2.0571,9791.0,1394.78,102.62
2013-05-28,5176.235,20160.82,7113.22,56036.3,55.965,41.96,2.0749,9795.0,1381.12,104.23
2013-05-29,5200.693,20147.64,7228.57,54634.7,56.1675,42.438,2.1105,9804.0,1392.95,102.43
2013-05-31,5068.628,19760.3,7021.95,53506.1,56.505,42.26,2.1386,9795.0,1387.8,100.39
2013-06-03,4971.354,19610.48,6763.38,53944.4,56.765,42.058,2.1244,9805.0,1411.35,102.06
2013-06-04,5021.612,19545.78,6673.47,54017.9,56.4525,42.017,2.1251,9801.0,1399.56,103.24
2013-06-05,5001.221,19568.22,6557.89,52798.6,56.7313,42.006,2.1295,9793.0,1403.43,103.04
2013-06-07,4865.324,19429.23,6701.95,51618.6,57.065,42.25,2.132,9805.0,1382.97,104.56
2013-06-10,4777.365,19441.07,6875.6,51316.6,58.1375,42.783,2.1471,9814.0,1386.5,103.95
2013-06-11,4609.948,19143.0,6556.65,49769.9,58.395,43.2,2.1326,9826.0,1378.33,102.96
