Date,jci-price,jci-volume,sensex-price,sensex-volume,psei-price,psei-volume,ibov-price,ibov-volume,inr-price,php-price,brl-price,idr-price,gold-price,crude-price
2007-01-26,1759.206,1883271040.0,,,3162.82,232706096.0,44412.4,10304530432.0,44.34,49.09,2.1381,9120.0,646.0,55.29
2007-01-29,1764.995,1494952960.0,14211.96,70625344.0,3177.36,235487008.0,43573.5,9520125952.0,44.2275,49.135,2.1345,9128.0,643.7,53.68
2007-01-30,1765.522,1553127936.0,,,3196.66,211355008.0,44044.2,17391290368.0,44.19,48.962,2.1311,9102.0,647.3,56.39
2007-01-31,1757.258,1655164032.0,14090.92,109502600.0,3239.27,196449296.0,44641.6,17591470080.0,44.1825,48.9,2.1229,9097.0,653.2,57.4
2007-02-01,1771.326,3326436096.0,14267.18,62067100.0,3245.26,217044608.0,44815.0,14564410368.0,44.11,48.723,2.1004,9085.0,657.2,56.72
2007-02-02,1780.381,2128696960.0,14403.77,83943280.0,3269.18,222604496.0,44997.8,10650120192.0,44.12,48.705,2.1043,9072.0,647.85,58.41
2007-02-05,1768.539,1155814016.0,14515.9,56554312.0,3281.9,165822592.0,45286.2,7983178752.0,44.11,48.665,2.0933,9073.0,648.45,58.1
2007-02-06,1761.293,1748651008.0,14478.19,65100112.0,3271.97,809806272.0,45351.8,10940309504.0,44.0944,48.49,2.0859,9052.0,653.3,58.42
2007-02-07,1764.909,2303450880.0,14643.13,55474968.0,3232.39,500723904.0,44588.0,11464640512.0,44.13,48.365,2.0925,9040.0,651.45,57.23
2007-02-08,1751.319,3150926080.0,14652.09,54605888.0,3196.08,395887392.0,44891.9,13141409792.0,44.1225,48.395,2.0929,9043.0,660.45,59.03
2007-02-09,1740.317,2694520064.0,14538.9,56508888.0,3245.81,436288608.0,44284.4,13356730368.0,44.13,48.31,2.108,9050.0,666.85,59.01
2007-02-12,1734.462,1893956992.0,14190.7,91340760.0,3234.16,389858496.0,43934.8,9598963712.0,44.15,48.345,2.1135,9044.0,661.1,56.6
2007-02-13,1727.36,1458215040.0,14090.98,101841696.0,3233.91,437402400.0,45197.4,11715120128.0,44.2019,48.505,2.1076,9076.0,664.25,57.03
2007-02-14,1750.986,2095266048.0,14009.9,85809328.0,3300.94,470583200.0,45995.6,23750539264.0,44.1313,48.39,2.0915,9070.0,669.13,57.43
2007-02-15,1790.405,2793463040.0,14355.55,72587680.0,3379.37,393031712.0,45955.1,15007240192.0,44.1031,48.253,2.0934,9043.0,669.75,57.6
2007-02-16,1794.363,1849634048.0,,,3333.56,495947904.0,45849.0,10729119744.0,44.04,48.105,2.092,9049.0,669.05,58.95
2007-02-19,1799.293,998035008.0,14402.9,50975920.0,3329.03,261439904.0,,,44.1394,48.1,,9060.0,670.75,58.14
2007-02-20,1806.482,2353704960.0,14253.38,53458340.0,3375.31,295930208.0,,,44.19,48.06,2.084,9063.0,657.25,57.98
2007-02-21,1816.566,4203151872.0,14188.49,62763380.0,3378.92,367174496.0,46090.2,7299516928.0,44.19,48.125,2.0765,9070.0,678.85,59.35
2007-02-22,1808.441,3826511872.0,14021.31,104842000.0,3365.53,351102112.0,46452.3,12145649664.0,44.25,48.23,2.0815,9090.0,677.45,60.62
2007-02-23,1791.553,1883128064.0,13632.53,90426288.0,3389.37,501158016.0,46015.8,7644733952.0,44.2162,48.15,2.0877,9087.0,682.55,60.88
2007-02-26,1783.951,2062708992.0,13649.52,84356848.0,3380.0,578037184.0,46207.4,9479177216.0,44.2075,48.24,2.0825,9069.0,686.55,61.33
2007-02-27,1764.008,3044249088.0,13478.83,66608240.0,3331.29,516003104.0,43145.3,18917820416.0,44.215,48.4,2.1197,9080.0,663.35,61.36
2007-02-28,1740.971,3315020032.0,12938.09,153520704.0,3067.45,848570624.0,43892.3,17782749184.0,44.2938,48.55,2.1205,9153.0,669.35,61.89
2007-03-01,1759.49,3119506944.0,13159.55,107312096.0,3190.12,513443808.0,43516.9,13105670144.0,44.2532,48.59,2.1188,9145.0,664.45,62.11
2007-03-02,1760.019,1721739008.0,12886.13,90407840.0,3140.34,526137984.0,42369.8,24151140352.0,44.29,48.725,2.1318,9180.0,642.45,62.08
2007-03-05,1698.82,2547417088.0,12415.04,111896704.0,2997.88,657965696.0,41179.2,12356410368.0,44.6575,48.893,2.134,9255.0,636.6,60.54
2007-03-06,1732.438,2606682112.0,12697.09,91483440.0,2973.27,521092192.0,43218.4,15314690048.0,44.4694,48.775,2.1168,9225.0,646.5,61.39
2007-03-07,1743.189,2831695104.0,12579.75,89953392.0,3063.26,361908992.0,42667.2,13820300288.0,44.4976,48.735,2.1123,9205.0,649.0,62.5
2007-03-08,1771.558,2265487104.0,13049.35,83411232.0,3028.37,219613504.0,43465.8,8527721984.0,44.36,48.51,2.1065,9183.0,651.8,62.33
2007-03-09,1764.582,1881186944.0,12884.99,100988496.0,3099.82,281252800.0,44133.4,14810269696.0,44.2325,48.545,2.0983,9177.0,650.28,61.13
2007-03-12,1794.522,2131848960.0,12902.63,84495200.0,3124.96,297281792.0,44249.2,11610829824.0,44.2262,48.37,2.0876,9172.0,650.5,60.74
2007-03-13,1797.402,2035180032.0,12982.98,71144312.0,3181.96,418047616.0,42749.4,15914959872.0,44.1875,48.51,2.1035,9214.0,643.8,60.9
2007-03-14,1762.284,1841566976.0,12529.62,85172960.0,3074.28,227710704.0,43288.4,16501260288.0,44.245,48.755,2.0972,9221.0,644.7,61.06
2007-03-15,1776.361,1594413056.0,12543.85,71607960.0,3043.61,115529904.0,43278.2,13686760448.0,44.1965,48.725,2.0888,9228.0,646.6,60.98
2007-03-16,1777.89,1607460992.0,12430.4,61147220.0,3062.25,96288928.0,42730.0,11227129856.0,44.1069,48.83,2.0922,9222.0,653.4,60.3
2007-03-19,,,12644.99,48622872.0,3041.38,304991200.0,43712.6,14262899712.0,44.065,48.725,2.0785,9220.0,654.2,60.52
2007-03-20,1775.423,2178230016.0,12705.94,68157312.0,3039.38,126152400.0,44350.9,21326680064.0,43.75,48.575,2.0762,9171.0,658.8,60.2
2007-03-21,1779.237,2404082944.0,12945.88,69904760.0,3090.47,139554704.0,45630.9,23159730176.0,43.51,48.405,2.059,9145.0,664.2,60.77
2007-03-22,1809.066,2403510016.0,13308.03,83468496.0,3178.32,387176704.0,45424.2,16353909760.0,43.73,48.215,2.0583,9075.0,664.0,62.51
2007-03-23,1805.961,1644982016.0,13285.93,72341080.0,3170.05,126541504.0,45532.5,8224124928.0,43.5712,48.115,2.0612,9125.0,657.4,63.18
2007-03-26,1813.718,1589878016.0,13124.32,60127088.0,3150.04,136544704.0,45644.6,7835301888.0,43.31,48.075,2.0603,9105.0,664.1,64.41
2007-03-27,1819.66,1810728960.0,,,3174.75,206350704.0,45206.5,9503280128.0,43.15,48.075,2.062,9108.0,664.41,64.6
2007-03-28,1800.392,1903560960.0,12884.34,74540304.0,3162.81,147910400.0,44484.1,13210090496.0,43.035,48.26,2.0685,9155.0,665.56,65.78
2007-03-29,1817.719,2543149056.0,12979.66,93857680.0,3151.72,273913504.0,45355.1,13432840192.0,43.7475,48.172,2.0444,9130.0,661.5,67.88
2007-03-30,1830.924,1833693952.0,13072.1,71983776.0,3203.55,231294400.0,45804.7,12492109824.0,43.475,48.28,2.0594,9136.0,663.8,68.1
2007-04-02,1849.384,1627382016.0,12455.37,70324016.0,3229.6,177605104.0,45597.5,18460549120.0,43.145,48.345,2.0478,9111.0,664.0,68.74
2007-04-03,1894.576,2639776000.0,12624.58,59399580.0,3248.0,341452704.0,46288.2,22790289408.0,43.067,48.135,2.0362,9100.0,663.95,67.81
2007-04-04,1922.051,3737658112.0,12786.77,87947968.0,3294.23,335850496.0,46553.9,13275729920.0,43.09,48.035,2.0332,9113.0,674.35,68.4
2007-04-05,1895.611,1889229056.0,12856.08,71316872.0,,,46646.6,13526120448.0,42.945,48.0,2.0315,9111.0,674.45,68.24
2007-04-06,,,,,,,,,,48.05,,,675.0,
2007-04-09,1913.735,1598715008.0,13177.74,56281740.0,,,46854.7,12446780416.0,42.9062,47.987,2.0242,9090.0,670.75,66.59
2007-04-10,1925.471,1837416960.0,13189.54,66908128.0,3304.42,261820496.0,47174.1,19827339264.0,42.8438,47.935,2.0273,9100.0,677.9,67.42
2007-04-11,1931.044,2513968896.0,13183.24,67377424.0,3294.21,292844288.0,46939.2,19614359552.0,42.8794,47.967,2.0378,9096.0,677.3,67.84
2007-04-12,1930.397,2733059072.0,13113.81,61525560.0,3223.22,198193600.0,47346.6,12994089984.0,42.8325,47.945,2.0343,9111.0,676.1,68.72
2007-04-13,1941.152,2588887040.0,13384.08,82064200.0,3217.07,194454704.0,47926.2,12277430272.0,42.5137,47.895,2.0215,9099.0,685.52,68.97
2007-04-16,1963.822,2642257920.0,13695.58,69571856.0,3267.86,261427696.0,48921.2,15491210240.0,41.9025,47.78,2.0354,9095.0,690.21,67.25
2007-04-17,1965.438,3150192128.0,13607.04,70389608.0,3318.17,422303488.0,48755.5,13998249984.0,41.975,47.685,2.0351,9086.0,686.55,65.93
2007-04-18,1959.677,3723244032.0,13672.19,62569488.0,3295.28,208020496.0,48709.8,19094939648.0,42.0075,47.605,2.0327,9069.0,690.05,66.04
2007-04-19,1918.353,3113234944.0,13619.7,67168624.0,3238.06,266315696.0,48762.1,20195209216.0,42.095,47.705,2.0292,9106.0,682.95,65.94
2007-04-20,1968.731,2919497984.0,13897.41,79912736.0,3254.76,69862360.0,49408.2,17852319744.0,41.78,47.495,2.026,9088.0,691.95,66.49
2007-04-23,1986.727,4195287040.0,13928.33,98330416.0,3319.01,285703712.0,49162.1,8469740032.0,41.6713,47.675,2.0355,9091.0,689.15,68.15
2007-04-24,1981.57,4700508160.0,14136.72,89832880.0,3291.93,204047392.0,49070.9,8504962048.0,41.2075,47.505,2.0344,9088.0,683.65,67.16
2007-04-25,1986.671,4078854912.0,14217.77,83578720.0,3309.43,199942304.0,49675.6,17933830144.0,40.9,47.43,2.0206,9084.0,686.25,68.57
2007-04-26,2016.033,5394058752.0,14228.88,90303192.0,3350.34,257705296.0,49067.7,19060430848.0,40.93,47.435,2.0274,9074.0,674.75,67.65
2007-04-27,2019.676,4568851968.0,13908.58,84145048.0,3318.38,125554600.0,49229.6,9731522560.0,41.0562,47.45,2.0313,9078.0,681.55,68.41
2007-04-30,1999.167,6134645248.0,13872.37,69890872.0,3270.73,193039296.0,48956.4,16919239680.0,41.1775,47.6,2.0345,9085.0,678.45,67.65
2007-05-01,2001.178,8080394240.0,,,,,,,41.19,47.58,,9078.0,673.45,67.0
2007-05-02,2008.559,7124393984.0,,,3271.99,230699600.0,49471.5,18050420736.0,41.205,47.68,2.0225,9075.0,673.15,66.25
2007-05-03,2025.644,5552481792.0,14078.21,69080144.0,3271.53,236590896.0,50218.2,14007109632.0,41.1,47.588,2.027,9048.0,682.35,66.05
2007-05-04,2033.368,5457370112.0,13934.27,61208408.0,3278.48,270875808.0,50597.8,13965490176.0,40.8675,47.445,2.0335,8981.0,688.85,65.31
2007-05-07,2037.041,4281812992.0,13879.25,50500140.0,3329.89,259925104.0,50281.7,7916236800.0,40.845,47.36,2.0203,8890.0,688.75,64.44
2007-05-08,2022.79,3801014016.0,13765.46,56496648.0,3333.95,283389792.0,50277.7,12868370432.0,40.84,47.255,2.0221,8910.0,685.65,65.54
2007-05-09,2037.978,3281388032.0,13781.51,53428952.0,3345.98,175505600.0,51300.1,14435030016.0,40.9175,47.28,2.0178,8909.0,680.55,65.2
2007-05-10,2047.031,3546799104.0,13771.23,63098168.0,3342.21,151692608.0,50234.7,19556100096.0,41.275,47.163,2.0222,8755.0,665.65,65.79
2007-05-11,2022.297,3697819904.0,13796.16,69833264.0,3364.61,225619504.0,50902.4,14595040256.0,41.2587,47.17,2.0183,8850.0,670.85,66.83
2007-05-14,2044.211,6117207040.0,13965.86,53926448.0,,,50510.8,8213062144.0,40.88,47.17,2.0075,8800.0,669.75,66.83
2007-05-15,2037.783,3641932032.0,13929.33,53150580.0,3408.73,400646496.0,50518.2,8800706560.0,40.9575,47.052,1.9815,8824.0,672.05,68.11
2007-05-16,2063.763,3989104896.0,14127.31,77266016.0,3409.2,811707328.0,51737.6,15747009536.0,40.8087,46.95,1.9527,8793.0,662.15,68.01
2007-05-17,,,14299.71,78671984.0,3417.69,993232384.0,51631.5,10026099712.0,40.875,46.725,1.952,8795.0,657.65,70.27
2007-05-18,,,14303.41,60383792.0,3449.18,1147555968.0,52077.7,10298659840.0,40.74,46.57,1.9607,8813.0,661.75,69.42
2007-05-21,2071.272,3636009984.0,14418.6,85593840.0,3466.34,971176320.0,52423.4,12882060288.0,40.6675,46.305,1.938,8755.0,663.25,70.49
2007-05-22,2078.754,5282540032.0,14453.72,74125760.0,3505.03,986974080.0,52208.1,13493399552.0,40.615,45.875,1.9432,8675.0,659.25,69.52
2007-05-23,2104.246,5479635968.0,14363.26,72219792.0,3466.56,712074624.0,51812.5,18196189184.0,40.5625,46.04,1.9508,8690.0,661.85,70.6
2007-05-24,2078.605,6573258752.0,14218.11,60011128.0,3470.77,346284192.0,50530.6,10401099776.0,40.5981,46.24,1.9692,8766.0,654.65,70.72
2007-05-25,2060.434,5495640064.0,14338.45,63376232.0,3441.76,443961696.0,51618.0,9384282112.0,40.5788,46.05,1.951,8730.0,656.0,70.69
2007-05-28,2076.758,5176989184.0,14397.89,50848368.0,3443.56,419551392.0,52120.0,5859956224.0,40.515,45.96,1.9422,8720.0,655.55,69.71
2007-05-29,2058.736,5926607872.0,14508.21,52374720.0,3452.62,393511104.0,51713.2,15799220224.0,40.49,46.13,1.949,8795.0,656.85,68.13
2007-05-30,2055.396,6633907200.0,14411.38,72412352.0,3398.55,828918976.0,52527.6,14037799936.0,40.81,46.345,1.94,8838.0,653.45,67.84
2007-05-31,2084.324,7980940800.0,14544.46,73364432.0,3474.67,379367904.0,52268.5,13206309888.0,40.6115,46.28,1.9246,8835.0,660.5,68.04
2007-06-01,,,14570.75,57635740.0,3547.35,419173888.0,53422.7,14852110336.0,40.5375,46.075,1.9049,,671.75,69.07
2007-06-04,2111.752,7705353216.0,14495.77,68565832.0,3622.94,833187584.0,53242.7,9112445952.0,40.534,45.59,1.927,8773.0,671.15,70.4
2007-06-05,2093.11,9838405632.0,14535.01,53000888.0,3608.14,531804512.0,53162.2,8978873344.0,40.53,45.815,1.9457,8792.0,670.05,70.45
2007-06-06,2102.444,5947423232.0,14255.93,74492624.0,3570.47,1037153984.0,52049.3,9285774336.0,40.6363,45.925,1.9514,8865.0,670.75,71.02
2007-06-07,2093.811,8599875584.0,14186.18,70704304.0,3528.79,487732096.0,,,40.7188,46.005,1.9653,8880.0,659.15,71.22
2007-06-08,2054.45,4159012096.0,14063.81,83464464.0,3526.73,665091584.0,52329.7,10626069504.0,41.1275,46.57,1.9595,9075.0,648.85,68.6
2007-06-11,2084.029,3181050112.0,14083.41,58531528.0,,,52776.8,8151654912.0,40.8069,46.5,1.941,9048.0,653.65,69.56
2007-06-12,2108.58,3796962048.0,14130.95,61130608.0,3571.1,573118912.0,51797.1,7571492864.0,40.7394,46.19,1.946,8980.0,647.25,68.79
2007-06-13,2088.601,3502646016.0,14003.03,59066872.0,3543.82,446216192.0,52993.7,20170170368.0,40.9525,46.72,1.944,9079.0,651.75,69.94
2007-06-14,2108.412,3227081984.0,14203.72,56621660.0,3628.62,378466208.0,53712.9,13058369536.0,40.9462,46.675,1.9256,9051.0,651.95,70.96
2007-06-15,2120.64,3888326912.0,14162.71,54907448.0,3671.29,653571072.0,54518.6,12337080320.0,40.9,46.39,1.912,9046.0,655.35,71.47
2007-06-18,2126.493,4691980800.0,14080.14,43383960.0,3680.55,932295616.0,54730.4,11558389760.0,40.7837,45.895,1.9048,8935.0,656.35,72.18
2007-06-19,2142.186,4974604800.0,14295.5,45827512.0,3667.14,264308704.0,54643.7,10662360064.0,40.8075,46.005,1.9045,8910.0,661.45,71.84
2007-06-20,2161.074,5527777792.0,14411.95,51376820.0,3718.88,869050112.0,54029.2,12042940416.0,40.7575,45.88,1.9287,8926.0,654.55,70.42
2007-06-21,2152.34,4594993152.0,14499.24,65789432.0,3714.59,347861792.0,54656.9,19390910464.0,40.7025,46.005,1.9159,8978.0,652.04,70.22
2007-06-22,2152.321,3858597888.0,14467.36,65316408.0,3701.16,602819776.0,54267.1,10000589824.0,40.755,46.035,1.9417,9015.0,654.3,71.18
2007-06-25,2152.203,3011961088.0,14487.72,60453488.0,3652.92,251040800.0,54041.6,8465035776.0,40.8663,46.08,1.9505,9025.0,651.0,71.36
2007-06-26,2153.542,3658354944.0,14501.08,47869100.0,3656.55,1000993024.0,53851.7,6838553088.0,40.9325,46.33,1.9535,9073.0,640.9,70.17
2007-06-27,2125.338,3005914112.0,14431.06,47413680.0,3585.3,1011385984.0,54143.1,8637227008.0,40.9975,46.565,1.9434,9125.0,643.65,70.53
2007-06-28,2112.851,2557787904.0,14504.57,86794064.0,3642.73,312480384.0,54146.6,8912533504.0,40.835,46.355,1.9215,9077.0,648.95,70.52
2007-06-29,2139.278,2055927040.0,14650.51,54731168.0,3660.86,382688704.0,54392.1,8532342784.0,40.7225,46.245,1.929,9045.0,649.65,71.41
2007-07-02,2167.82,2614508032.0,14664.26,45406280.0,3682.73,449691488.0,55371.2,6713914880.0,40.66,45.905,1.915,9000.0,657.25,72.63
2007-07-03,2189.119,3330195968.0,14806.51,46854368.0,3742.63,355114912.0,55699.7,3370603008.0,40.55,45.828,1.9092,9000.0,653.2,72.93
2007-07-04,2196.105,3155974912.0,14880.24,58927480.0,3724.56,360175200.0,55696.5,2377500928.0,40.4638,46.08,1.91,9011.0,654.2,73.05
2007-07-05,2220.931,4614371840.0,14861.89,63025900.0,3791.42,587900288.0,55932.3,5396517888.0,40.4375,46.165,1.9135,9025.0,649.5,74.75
2007-07-06,2227.051,4408470016.0,14964.12,78471264.0,3751.02,461820512.0,56443.7,3905264128.0,40.4375,46.075,1.902,9033.0,655.9,75.62
2007-07-09,2271.344,4519252992.0,15045.73,56449032.0,3736.26,348749184.0,,,40.404,46.01,1.896,9025.0,660.4,75.78
2007-07-10,2282.379,4762800128.0,15009.88,62455820.0,3713.22,760108480.0,55882.7,5071195136.0,40.375,45.95,1.8918,9001.0,663.3,76.4
2007-07-11,2273.417,6483590144.0,14910.62,72673696.0,3696.51,375474400.0,56356.1,4254593024.0,40.3925,46.21,1.8918,9032.0,660.6,75.44
2007-07-12,2284.916,4379398144.0,15092.04,83441472.0,3756.75,515782592.0,57613.1,4348992000.0,40.4931,45.982,1.8731,9050.0,666.8,76.4
2007-07-13,2301.601,3694413056.0,15272.72,101960304.0,3786.02,824203712.0,57644.2,4991155200.0,40.4225,45.753,1.862,9025.0,666.9,77.57
2007-07-16,2286.218,2922639872.0,15311.22,79720520.0,3753.26,235176992.0,57374.4,5155014144.0,40.3725,45.555,1.87,9038.0,664.9,77.33
2007-07-17,2301.342,3185507072.0,15289.82,78397112.0,3729.68,447908896.0,57659.6,4924901888.0,40.3575,45.25,1.86,9058.0,664.9,75.53
2007-07-18,2294.591,2852517888.0,15301.17,59883848.0,3734.8,280567616.0,57555.9,3393409024.0,40.405,45.282,1.8595,9115.0,673.0,76.76
2007-07-19,2333.683,4873012224.0,15550.13,73360360.0,3702.91,522233312.0,58124.6,4727129088.0,40.3475,45.0,1.8543,9101.0,677.5,77.67
2007-07-20,2366.396,4500376064.0,15565.55,81815088.0,3738.28,161433792.0,57442.7,3644590080.0,40.31,44.778,1.8565,9064.0,683.4,77.64
2007-07-23,2380.21,5815229952.0,15732.2,67877616.0,3737.79,121818096.0,58036.8,4069318912.0,40.29,44.81,1.8417,9072.0,681.6,76.86
2007-07-24,2401.144,5092745216.0,15794.92,85272224.0,3706.24,381229792.0,55794.6,6186679808.0,40.25,44.82,1.8623,9053.0,681.0,75.08
2007-07-25,2394.565,5015243776.0,15699.33,109194000.0,3645.51,383356608.0,56001.3,7992397824.0,40.35,45.06,1.866,9084.0,674.9,76.32
2007-07-26,2365.263,5763123200.0,15776.31,100337504.0,3659.68,209163504.0,53893.1,8018639872.0,40.3344,45.33,1.9285,9135.0,662.9,75.18
2007-07-27,2298.414,6553494016.0,15234.57,129078800.0,3518.76,665976000.0,52922.2,6401687040.0,40.53,45.73,1.8945,9225.0,661.2,76.26
2007-07-30,2301.552,4817171968.0,15260.91,87392784.0,3467.46,369544192.0,54572.6,4613040128.0,40.5375,45.493,1.8759,9218.0,665.0,75.74
2007-07-31,2348.673,3812258048.0,15550.99,82562048.0,3501.2,375670400.0,54182.5,6021493760.0,40.3675,45.337,1.8825,9189.0,664.3,77.05
2007-08-01,2256.308,5986018816.0,14935.77,92538896.0,3426.45,497573408.0,54233.9,6051858944.0,40.445,45.857,1.882,9288.0,666.9,75.35
2007-08-02,2270.854,4355945984.0,14985.7,62439928.0,3359.02,750004416.0,54690.9,4655809024.0,40.4237,45.838,1.8745,9295.0,665.6,75.76
2007-08-03,2269.791,4429174784.0,15138.4,53760020.0,3352.24,1241361024.0,52846.4,8315043840.0,40.35,45.457,1.8999,9276.0,673.0,74.75
2007-08-06,2189.107,3446287104.0,14903.03,64260608.0,3256.99,628344576.0,53091.1,8165131776.0,40.425,45.435,1.9063,9305.0,672.1,71.17
2007-08-07,2174.071,2942752000.0,14932.77,59672568.0,3348.34,836118400.0,53802.5,3731582976.0,40.415,45.43,1.9056,9324.0,672.4,71.8
2007-08-08,2262.636,3858721024.0,15307.98,75334728.0,3375.91,1435451008.0,55241.4,6442823168.0,40.5513,45.18,1.884,9295.0,674.8,70.99
2007-08-09,2241.402,3491312896.0,15100.15,73545264.0,3385.2,1266994048.0,53430.8,5085190144.0,40.5415,45.355,1.9265,9300.0,662.1,70.21
2007-08-10,2207.396,2905202944.0,14868.25,74283288.0,3281.96,454592992.0,52638.1,5889917952.0,40.6425,45.75,1.9515,9343.0,672.8,70.39
2007-08-13,2211.455,1738918016.0,15017.21,43466040.0,3267.03,296685184.0,52434.0,4844513792.0,40.6437,45.64,1.9422,9344.0,669.5,70.23
2007-08-14,2168.638,2142509952.0,15000.91,44094848.0,3263.56,174355392.0,50911.8,4944883200.0,40.7575,45.835,1.9853,9360.0,669.1,70.51
2007-08-15,2029.083,4030081024.0,,,3130.34,243587392.0,49285.3,10816619520.0,,46.225,2.0295,9400.0,667.7,71.64
2007-08-16,1908.635,5217076224.0,14358.21,92963240.0,2942.31,695769728.0,48015.6,10312380416.0,41.275,46.425,2.093,9450.0,652.3,69.42
2007-08-17,,,14141.52,134230000.0,2884.34,468308288.0,48558.8,7474655232.0,41.3162,46.42,2.0246,9480.0,657.8,70.44
2007-08-20,2041.584,4179640064.0,14427.55,67547472.0,,,49206.4,4010696960.0,41.07,46.85,2.0287,9388.0,656.8,69.85
2007-08-21,1993.007,3528933120.0,13989.11,72523184.0,3167.52,623018368.0,49815.1,2565945088.0,41.0912,46.9,2.0341,9435.0,657.3,68.69
2007-08-22,2062.991,3055369984.0,14248.66,91169696.0,3139.46,301856704.0,51744.6,2626478080.0,40.9238,46.493,2.011,9407.0,660.8,68.7
2007-08-23,2117.66,5200607232.0,14163.98,90922672.0,3229.15,276777216.0,51848.2,1878016000.0,41.0075,46.645,1.9874,9380.0,660.1,69.86
2007-08-24,2143.109,4104691968.0,14424.87,48534920.0,3206.94,201413792.0,52997.6,4879863808.0,41.0975,46.71,1.9419,9405.0,668.2,70.62
2007-08-27,2175.353,4892737024.0,14842.38,57448900.0,,,53078.1,2350206976.0,41.0125,46.7,1.9497,9380.0,667.6,70.95
2007-08-28,2159.609,4753952768.0,14919.19,59375400.0,3251.77,181027296.0,51645.3,2077808000.0,41.1662,46.725,2.0015,9403.0,662.5,70.55
2007-08-29,2134.883,3712200960.0,14993.04,71972952.0,3209.53,242544992.0,52734.6,2012315008.0,41.1112,46.84,1.9658,9425.0,667.5,72.13
2007-08-30,2150.715,3012062976.0,15121.74,108156400.0,3320.34,432326912.0,52857.8,2873725952.0,41.1387,46.835,1.975,9415.0,665.3,71.9
2007-08-31,2194.339,4068524032.0,15318.6,63994160.0,3365.29,167748704.0,54637.2,4671191040.0,40.93,46.54,1.9619,9395.0,673.3,72.69
2007-09-03,2213.574,2862823936.0,15422.05,60034540.0,3369.14,337892704.0,54832.5,529967616.0,40.89,46.565,1.954,9391.0,672.3,73.41
2007-09-04,2215.117,3007576064.0,15465.4,62142820.0,3312.3,275829408.0,55250.5,968272320.0,40.985,46.775,1.9475,9386.0,681.8,73.92
2007-09-05,2214.622,3831077888.0,15446.15,69609368.0,3342.35,649563328.0,54407.8,292043712.0,40.9325,46.65,1.967,9410.0,681.8,74.34
2007-09-06,2220.777,4128513024.0,15616.31,49080680.0,3326.53,319924896.0,54569.0,594824832.0,40.795,46.58,1.945,9403.0,695.4,74.77
2007-09-07,2239.901,4709389824.0,15590.42,55847832.0,3332.97,1614243968.0,,,40.6905,46.525,,9400.0,700.8,75.07
2007-09-10,2209.642,3054533888.0,15596.83,51110720.0,3281.08,567696128.0,52652.6,421187296.0,40.6775,46.695,1.9455,9410.0,703.1,75.48
2007-09-11,2211.413,3590345984.0,15542.77,58603280.0,3267.97,436155008.0,53920.6,502395296.0,40.565,47.125,1.9237,9448.0,712.6,76.38
2007-09-12,2209.931,3777833984.0,15505.36,53350248.0,3307.6,959976320.0,53882.7,562996800.0,40.445,46.705,1.909,9417.0,711.6,77.68
2007-09-13,2222.746,3558396928.0,15614.44,56457340.0,3289.22,557625024.0,54908.2,368182912.0,40.465,46.47,1.904,9408.0,708.3,77.4
2007-09-14,2225.607,4683382784.0,15603.8,59549488.0,3294.55,679467072.0,54671.0,588940928.0,40.4575,46.295,1.9005,9383.0,707.6,76.22
2007-09-17,2223.221,4522029056.0,15504.43,46953300.0,3307.43,587798784.0,54340.5,420770400.0,40.5562,46.39,1.9195,9383.0,717.9,76.98
2007-09-18,2239.862,3563674112.0,15669.12,62262420.0,3289.75,904448768.0,56666.3,763734912.0,40.4862,46.14,1.877,9382.0,723.5,77.59
2007-09-19,2313.339,7519812096.0,16322.75,98506576.0,3362.98,830803584.0,57264.2,787628224.0,40.2,,1.8681,9240.0,721.3,78.47
2007-09-20,2304.631,4666012160.0,16347.95,79476112.0,3442.38,894096384.0,56906.4,472543488.0,39.885,45.33,1.8819,9151.0,733.8,79.09
2007-09-21,2335.487,5496003072.0,16564.23,187821104.0,3423.73,1095698048.0,57798.8,743836480.0,39.9025,45.3,1.8677,9184.0,731.5,79.3
2007-09-24,2353.63,7168683008.0,16845.83,103553200.0,3434.45,414772096.0,58719.4,586857920.0,39.765,45.155,1.8701,9122.0,730.5,78.91
2007-09-25,2330.363,5521979904.0,16899.54,88362816.0,3440.67,542430272.0,58857.8,351511808.0,39.735,45.385,1.8591,9163.0,731.7,77.62
2007-09-26,2361.013,4668669952.0,16921.39,78417296.0,3475.75,243753504.0,59714.8,615217920.0,39.7035,45.175,1.846,9146.0,728.8,77.43
2007-09-27,2378.83,5019684864.0,17150.56,128545904.0,3577.51,350459584.0,61052.4,647137088.0,39.719,45.04,1.843,9138.0,734.5,80.03
2007-09-28,2359.206,3795792896.0,17291.1,104015000.0,3572.9,424483296.0,60465.1,549641600.0,39.845,45.063,1.8336,9150.0,743.6,79.17
2007-10-01,2399.456,4063646976.0,17328.62,106472704.0,3597.92,332162688.0,62340.3,1544631040.0,39.8475,44.85,1.809,9085.0,747.2,77.64
2007-10-02,2464.943,4954506752.0,,,3677.19,670740480.0,62017.1,616046528.0,39.87,44.913,1.8242,9100.0,731.6,77.38
2007-10-03,2451.586,7023273984.0,17847.04,154121792.0,3769.82,588651200.0,60098.6,690454400.0,39.5925,45.113,1.839,9113.0,727.9,77.19
